ID,X_01,X_02,X_03,X_04,X_05,X_06,X_07,X_08,X_09,X_10,X_11,X_12,X_13,X_14,X_15,X_16,X_17,X_18,X_19,X_20,X_21,X_22,X_23,X_24,X_25,X_26,X_27,X_28,X_29,X_30,X_31,X_32,X_33,X_34,X_35,X_36,X_37,X_38,X_39,X_40,X_41,X_42,X_43,X_44,X_45,X_46,X_47,X_48,X_49,X_50,X_51,X_52,target
TRAIN_08114,0.02,0.2490688,0.4905286,0.5161897,0.3915924,0.55240715,0.64779824,0.46757057,0.580192,0.5874122,18.498,0.52184755,0.5649235,0.38132346,0.57500374,0.45795116,0.5874065,0.37975296,47.553,0.6052968,0.5372537,0.70667034,0.59325194,0.42544687,0.39001864,0.5529701,0.51618207,0.23310943,0.5043491,0.5486192,0.48880145,0.5683709,0.63094103,0.49471697,0.4413386,0.61414164,22.426,0.3884713,0.50400704,41.216,0.7867771,0.237,0.26122805,0.44555297,0.5524081,0.7444598,0.40101308,0.5559861,0.5312288,0.60344374,0.329412,0.5970794,16
TRAIN_08115,0.017,0.25048706,0.48975882,0.5325079,0.37008312,0.6931127,0.6545448,0.50622874,0.5785125,0.5582562,18.611,0.54289174,0.5466721,0.35679886,0.56153023,0.4596439,0.5582959,0.37818155,49.151,0.6040091,0.5561917,0.7127752,0.60483587,0.44668558,0.36864024,0.547913,0.49608508,0.27614057,0.5556735,0.5406731,0.5136267,0.61168516,0.6399629,0.49365705,0.45808083,0.60701966,21.872,0.37867817,0.5170316,40.959,0.7718817,0.28,0.25424322,0.43123907,0.6931395,0.74937207,0.38085556,0.47971398,0.51522535,0.59638613,0.3119501,0.5859492,15
TRAIN_08116,0.017,0.255951,0.5458708,0.5053138,0.34910643,0.6970894,0.019291626,0.26850578,0.6694568,0.47286096,16.692,0.50655305,0.688624,0.42507645,0.5320614,0.9158963,0.47287086,0.9109928,23.8,0.68850756,0.5627388,0.79507625,0.5155112,0.39334035,0.34813192,0.5681058,0.5784424,0.25711256,0.38146916,0.5533037,0.5050331,0.1632824,0.0140769705,0.49316022,0.4321959,0.6312171,21.295,0.40159354,0.51683086,41.428,0.92029727,0.262,0.28963298,0.5157235,0.6971024,0.7347986,0.40559906,0.4028421,0.52635956,0.59096354,0.29771116,0.59159833,2
TRAIN_08117,0.017,0.24858883,0.49317038,0.50298584,0.38014728,0.6308666,0.65157807,0.5024423,0.5705672,0.33808392,18.507,0.54173195,0.5716868,0.36749184,0.4810928,0.45636448,0.3381138,0.377161,48.443,0.6025352,0.5608955,0.7063592,0.57675254,0.48183104,0.37966815,0.56192136,0.51951486,0.2325992,0.55594105,0.56556827,0.50028694,0.48303145,0.6352755,0.41075155,0.41875467,0.610616,22.494,0.37265024,0.50400585,40.814,0.7755418,0.237,0.26707354,0.4355417,0.63090235,0.74030274,0.379323,0.47828993,0.53620726,0.60466325,0.3168598,0.5625831,14
TRAIN_08118,0.016,0.24660607,0.52839875,0.50908774,0.37834182,0.6730247,0.65220207,0.4928317,0.5759216,0.46727154,18.149,0.5226427,0.5643065,0.36770847,0.493367,0.45008826,0.46729645,0.37008703,47.392,0.59158957,0.5614186,0.7098807,0.57048595,0.4746747,0.37780032,0.5599999,0.4791189,0.23971024,0.54672086,0.5649365,0.50903785,0.52811277,0.6312996,0.5277732,0.4352144,0.6113629,22.467,0.37642184,0.51345176,41.62,0.78253895,0.244,0.26225418,0.4247507,0.67301977,0.7473902,0.37341842,0.42108923,0.5367547,0.5918603,0.3148198,0.588498,14
TRAIN_08119,0.014,0.25108588,0.51824,0.5249011,0.3700388,0.61744595,0.64388186,0.46054867,0.59166765,0.58337307,18.305,0.52091634,0.54730195,0.35650718,0.62796396,0.446873,0.58336735,0.36342376,43.73,0.6006906,0.55178434,0.71232235,0.5741453,0.4700589,0.3686373,0.55868214,0.50806993,0.25404108,0.51239026,0.5525644,0.54156566,0.52547646,0.63563406,0.48845682,0.46312308,0.60889703,22.029,0.37599474,0.51888394,41.081,0.77548116,0.258,0.2587457,0.44812384,0.6174486,0.7481534,0.3850713,0.6502671,0.519902,0.58818287,0.31111985,0.6006337,9
TRAIN_08120,0.011,0.28630197,0.5427566,0.53148603,0.5991192,0.59495103,0.8187321,0.91599745,0.25187072,0.72756857,20.45,0.7137332,0.38562632,0.34645924,0.9551488,0.47248772,0.72754353,0.4107882,100.02,0.38408348,0.71771276,0.5051024,0.6493275,0.108174875,0.58595306,0.51805043,0.80369806,0.2969565,0.7799295,0.5138844,0.33453003,0.7274082,0.76345295,0.50309694,0.5170753,0.6051166,24.139,0.42918578,0.52364665,41.109,0.63002354,0.302,0.22156224,0.49030963,0.5949545,0.74652207,0.4257277,0.568841,0.53326756,0.5969028,0.523939,0.5854158,13
TRAIN_08121,0.02,0.25825223,0.5047971,0.51925266,0.35524082,0.677611,0.03513496,0.2483479,0.69740933,0.41739225,17.065,0.45269808,0.6934326,0.43854344,0.5466844,0.9477643,0.417394,0.94397265,21.919,0.6947338,0.51724833,0.7953742,0.52965313,0.45362854,0.3535681,0.5551952,0.6200995,0.2540585,0.35783416,0.5412235,0.49621677,0.09977309,0.044505853,0.4921003,0.44070488,0.6347066,20.928,0.411497,0.51660925,41.714,0.92293733,0.258,0.29240072,0.56113625,0.67757714,0.7310535,0.40107632,0.44827238,0.51387066,0.5923828,0.30851173,0.55376184,2
TRAIN_08122,0.019,0.242126,0.55670303,0.52228975,0.37659767,0.62134236,0.6603072,0.5196352,0.59771895,0.44108748,17.898,0.5413545,0.5489483,0.36935592,0.46777695,0.46291056,0.44104618,0.38471052,50.495,0.606277,0.5647944,0.70655364,0.5059912,0.52440476,0.37610516,0.5615804,0.46970648,0.24149162,0.5707478,0.56434464,0.49156603,0.5463852,0.63486093,0.15584114,0.42319408,0.6152668,22.46,0.36347756,0.5086629,43.994,0.78047746,0.246,0.25820455,0.44401497,0.62130797,0.41967705,0.36965507,0.45307583,0.536044,0.57598615,0.31384733,0.58881086,17
TRAIN_08123,0.02,0.2603335,0.5818494,0.52810806,0.3396712,0.63808405,0.051191214,0.3342233,0.67880714,0.46765223,16.421,0.50585675,0.67038053,0.41979733,0.5718071,0.9235274,0.46765238,0.91973674,30.835,0.70170397,0.58382714,0.7942826,0.54392344,0.49180448,0.33940762,0.56683046,0.55480033,0.28722632,0.44437277,0.56280607,0.4776729,0.21580437,0.036476806,0.5108145,0.44219375,0.62860644,21.319,0.38712883,0.51892865,41.684,0.91788495,0.292,0.28551728,0.5335615,0.6380536,0.7319695,0.3955422,0.41437426,0.53271574,0.5839736,0.28877684,0.5622029,2
TRAIN_08124,0.021,0.24232826,0.537192,0.52034014,0.36285463,0.59571135,0.65619785,0.5942305,0.59157234,0.4433151,18.063,0.53749657,0.54182875,0.38372427,0.50246465,0.46587366,0.4432995,0.3902594,57.912,0.61026376,0.5698076,0.72013444,0.5982118,0.39840913,0.3633092,0.5832672,0.47196978,0.24219595,0.64819497,0.57826877,0.49967453,0.39923605,0.65407854,0.5056143,0.42085996,0.613638,22.431,0.34105772,0.51959753,41.173,0.7903964,0.247,0.25807792,0.44529268,0.5956795,0.74066126,0.34864476,0.37939438,0.5463935,0.5595823,0.30093133,0.5565413,16
TRAIN_08125,0.016,0.2668544,0.49219763,0.5135847,0.36066952,0.68979263,0.06899263,0.24819429,0.65368783,0.36274529,17.241,0.4470462,0.70474285,0.43145365,0.5861928,0.962161,0.36274856,0.96577984,21.718,0.6848463,0.5267254,0.7859965,0.5728369,0.4524569,0.3585641,0.5493136,0.57851243,0.29171535,0.3533337,0.5500006,0.46674713,0.21894664,0.0624864,0.5131662,0.4305839,0.6318657,21.146,0.41125336,0.50868165,41.644,0.92323256,0.296,0.29340607,0.56207997,0.6897654,0.72778416,0.416723,0.46976474,0.52188396,0.5915899,0.3120532,0.5923375,2
TRAIN_08126,0.021,0.25589415,0.51107055,0.5031274,0.3627784,0.5228792,0.032192487,0.25892642,0.6703181,0.40909478,17.054,0.5188899,0.7130886,0.4367621,0.46389094,0.9152238,0.4091243,0.91434455,22.769,0.67622507,0.5946781,0.78276354,0.49784374,0.46909443,0.36201313,0.5656483,0.5919803,0.2606775,0.36624923,0.5618312,0.44252136,0.16034876,0.015685702,0.5131662,0.4174041,0.6288451,21.83,0.39751607,0.49863067,41.652,0.9164808,0.265,0.29231474,0.5197183,0.5228696,0.7316742,0.39848295,0.4250547,0.5428765,0.59062016,0.3069549,0.54993963,2
TRAIN_08127,0.024,0.2532308,0.58507293,0.44420698,0.50428236,0.6570711,0.5950082,0.17740457,0.42742157,0.5578125,18.706,0.37665683,0.6847055,0.33107457,0.49328253,0.35320628,0.5578272,0.26172683,14.375,0.45299688,0.46467897,0.57160836,0.5753952,0.4632199,0.49786344,0.5278676,0.5395569,0.14795138,0.15021598,0.52897024,0.46602815,0.6624419,0.555917,0.46444306,0.45982024,0.59849364,24.369,0.5250178,0.41434065,40.357,0.6677669,0.15,0.28663287,0.38350984,0.6570633,0.77273494,0.52574813,0.43223798,0.5350246,0.69876456,0.42215988,0.5904384,12
TRAIN_08128,0.016,0.24104185,0.5433463,0.64162356,0.27919665,0.62649196,0.66954815,0.6300822,0.6276419,0.60200787,18.826,0.65529007,0.44264525,0.31381458,0.46812445,0.49320856,0.6020223,0.4008517,66.697,0.6431562,0.68185794,0.77124596,0.62855583,0.37001175,0.27797312,0.5118439,0.4469251,0.3940016,0.70224154,0.5130828,0.61157477,0.56044686,0.6737933,0.5694081,0.53411955,0.5944575,18.77,0.31509426,0.62164485,40.434,0.7789945,0.4,0.23779419,0.4372972,0.6264936,0.7715064,0.29948503,0.35304654,0.419482,0.5897763,0.24874416,0.6479459,12
TRAIN_08129,0.026,0.23491268,0.5817484,0.5279756,0.25622547,0.68986803,0.66686183,0.60823035,0.62935203,0.6070906,17.755,0.58659893,0.47747004,0.35004956,0.66675407,0.45503902,0.6070864,0.3646954,65.088,0.6776856,0.61983037,0.76480454,0.6357968,0.3947624,0.25918344,0.5511842,0.3676897,0.28473413,0.69645804,0.5463796,0.8490049,0.61599654,0.67474294,0.5011096,0.48195994,0.60233885,20.33,0.335226,0.5276137,41.04,0.7894387,0.289,0.24507368,0.39636892,0.6898487,0.7534727,0.33437738,0.48034933,0.48213273,0.5795686,0.21053903,0.7807585,13
TRAIN_08130,0.018,0.25123978,0.5390825,0.5056414,0.3670002,0.5161083,0.66590244,0.5190836,0.58681804,0.53536826,18.111,0.5446236,0.5671957,0.3701916,0.5553686,0.4570292,0.5353712,0.37643978,50.714,0.6043219,0.5785409,0.71292394,0.61592144,0.5435459,0.3669358,0.5706545,0.5028482,0.23718458,0.5740521,0.56587887,0.4531078,0.5395578,0.6440225,0.49160346,0.4342228,0.76478994,22.346,0.36298805,0.5205929,41.118,0.7764728,0.242,0.26210967,0.4326939,0.5161067,0.7435788,0.37432066,0.5109365,0.53578097,0.580529,0.30522713,0.5548861,7
TRAIN_08131,0.021,0.24893661,0.5706155,0.53919744,0.36179093,0.6425122,0.67011863,0.5077207,0.6075215,0.48420122,17.729,0.5366865,0.5283133,0.3817598,0.6014971,0.46380565,0.48422348,0.38472328,49.48,0.6268294,0.58877915,0.7249565,0.58243203,0.41480708,0.3609841,0.56001985,0.5060092,0.26400408,0.5639818,0.56376094,0.47401077,0.5411276,0.64968926,0.44582823,0.4544783,0.61489016,21.967,0.35464114,0.5402322,40.783,0.7910628,0.269,0.24977894,0.45925716,0.64250404,0.7423963,0.36050403,0.3815743,0.52843606,0.585139,0.30289495,0.57376903,14
TRAIN_08132,0.011,0.24633625,0.49425435,0.51606125,0.37954098,0.65619063,0.66322935,0.5051071,0.58736944,0.49549684,18.565,0.53317904,0.55117553,0.37388837,0.56806344,0.45008352,0.49551368,0.36895594,48.97,0.5921704,0.5687168,0.71078026,0.59288806,0.43785068,0.37814513,0.5516833,0.4678354,0.25649902,0.5524912,0.5551478,0.50955653,0.45876965,0.64126986,0.5063761,0.44872826,0.6148749,22.112,0.37049887,0.523117,41.147,0.7800558,0.26,0.25933972,0.46542698,0.65617055,0.74624026,0.37767136,0.51288366,0.5238214,0.58971673,0.32004896,0.5566917,15
TRAIN_08133,0.008,0.24885446,0.5066951,0.5221114,0.37076923,0.54426205,0.6624232,0.51385844,0.5881299,0.5037707,18.367,0.5392066,0.5355874,0.37802875,0.55310345,0.46333188,0.50375307,0.38452294,50.225,0.6110257,0.588627,0.7166746,0.6449011,0.47526014,0.37028992,0.56535923,0.47402427,0.243856,0.56922704,0.5575666,0.4933592,0.50205326,0.6535948,0.5325428,0.4226698,0.6157423,22.004,0.35925433,0.5204057,41.234,0.7843733,0.249,0.25681388,0.41887918,0.5442537,0.74670565,0.35546258,0.5676196,0.53536505,0.57692134,0.30708903,0.5646133,19
TRAIN_08134,0.031,0.19997492,0.5620014,0.8107636,0.16842705,0.8801077,0.685166,0.23638505,0.59390134,0.71769065,22.848,0.72312534,0.4364603,0.06522956,0.5898858,0.47983,0.7176556,0.33965933,21.703,0.66228604,0.8454131,0.786607,0.85862136,0.45533097,0.15841375,0.36792678,0.112577006,0.5655945,0.3188893,0.37307674,0.8400025,0.89155704,0.6492205,0.51432544,0.7822347,0.5203499,13.031,0.3182734,0.7830266,35.685,0.31035236,0.575,0.23460492,0.13151126,0.88010436,0.95270514,0.26546973,0.35327658,0.10307223,0.77831864,0.17696722,0.97555256,18
TRAIN_08135,0.03,0.24837464,0.5503728,0.51148033,0.36861402,0.54334944,0.66847587,0.52271384,0.60339457,0.382299,17.948,0.5327353,0.5384013,0.3752664,0.6250183,0.45487717,0.38232544,0.37330025,51.585,0.61677533,0.5593271,0.717883,0.623976,0.42307502,0.36823037,0.5565771,0.49569353,0.24895102,0.59515154,0.55677974,0.50114626,0.5618388,0.64792377,0.50604486,0.4204765,0.6108348,22.156,0.36963513,0.5141267,41.109,0.78273165,0.253,0.25412783,0.43277946,0.5433496,0.74478585,0.37213254,0.44637454,0.52892023,0.5959563,0.3083007,0.5951611,10
TRAIN_08136,0.023,0.25919664,0.49839616,0.42196485,0.546314,0.57048845,0.5890099,0.5120319,0.4262837,0.48022774,18.849,0.4559294,0.7271409,0.34206942,0.41987872,0.37505028,0.48023382,0.29641426,47.696,0.41102755,0.49710235,0.5838589,0.5620981,0.5627155,0.54166055,0.5580903,0.6186309,0.18448465,0.4828847,0.56417227,0.43427882,0.5485634,0.5737389,0.4378126,0.40211985,0.5996029,25.742,0.4963118,0.397275,41.755,0.72385615,0.188,0.29663366,0.42054436,0.5704946,0.71984816,0.50607866,0.4988539,0.586655,0.6919908,0.4550867,0.5396553,12
TRAIN_08137,0.022,0.25598302,0.54555243,0.5258472,0.3467694,0.54741377,0.017930284,0.25737986,0.69020873,0.47067797,16.764,0.5319162,0.6833653,0.41598415,0.5684874,0.91956234,0.4706831,0.91210485,22.788,0.68543833,0.58103234,0.790828,0.54534775,0.4077147,0.34547862,0.5479312,0.5523035,0.2830241,0.36538425,0.5457374,0.5503469,0.18055652,0.024026416,0.48799312,0.44945145,0.63269943,21.148,0.3925146,0.5247092,41.369,0.91632324,0.288,0.28831434,0.5193843,0.54741955,0.7402481,0.39948577,0.50935364,0.51846963,0.5980673,0.29661646,0.6008222,2
TRAIN_08138,0.023,0.25466385,0.5050089,0.5045328,0.38026935,0.56722146,0.64932895,0.5020011,0.587223,0.46172678,18.417,0.54848534,0.58779377,0.35767797,0.54003125,0.4509766,0.46170688,0.3707021,47.31,0.5877059,0.5624947,0.7055816,0.6033812,0.43369016,0.379584,0.565753,0.5231918,0.24429667,0.49397528,0.56441164,0.5002694,0.6085625,0.644685,0.47974563,0.47166482,0.6075541,22.521,0.37297675,0.50438577,41.246,0.7739313,0.248,0.26549214,0.45438284,0.5672117,0.74313366,0.37197098,0.4440358,0.536689,0.6110457,0.31676766,0.569056,10
TRAIN_08139,0.023,0.25202498,0.49209943,0.5096647,0.35933954,0.6621263,0.030855125,0.2639226,0.6889135,0.43473542,17.254,0.51102704,0.6805571,0.43215024,0.5898874,0.9176178,0.43473005,0.9109825,23.364,0.693357,0.56594545,0.79080397,0.53921694,0.39583853,0.3572284,0.54446346,0.506396,0.291036,0.36969915,0.5363242,0.504379,0.14285304,0.009023839,0.52303666,0.44409826,0.6331405,21.22,0.40617347,0.5342878,41.263,0.92133313,0.296,0.2881071,0.5507827,0.6621048,0.7386119,0.4118482,0.49924552,0.5206277,0.5923582,0.30848882,0.6049974,2
TRAIN_08140,0.019,0.24952547,0.57348806,0.5472008,0.3453858,0.60308594,0.66949916,0.48596266,0.5957918,0.50789905,17.712,0.52806526,0.5184379,0.36648133,0.4587879,0.46704474,0.5079189,0.38594258,46.8,0.6217747,0.5664166,0.7357262,0.5727018,0.4071947,0.34392968,0.55573565,0.513892,0.25561994,0.5464857,0.5437533,0.5314054,0.5478491,0.64914024,0.50895965,0.4549757,0.61241436,21.529,0.35649717,0.53788036,41.173,0.790712,0.26,0.25234413,0.4527878,0.6030492,0.74831545,0.36053228,0.6924358,0.50200564,0.5806297,0.2936756,0.5976076,19
TRAIN_08141,0.025,0.23291595,0.52643883,0.59498924,0.49008137,0.39462435,0.68188083,0.8863455,0.41253942,0.6402804,19.574,0.59203744,0.4090444,0.3576125,0.59664184,0.38013145,0.6402679,0.29253313,99.033,0.42605126,0.6203912,0.59151804,0.64119864,0.39438954,0.48316056,0.5797135,0.39570102,0.22135854,0.8171117,0.5739189,0.38780212,0.56773967,0.64193165,0.500944,0.5223524,0.59883714,23.566,0.33752874,0.58119106,40.673,0.67912465,0.225,0.23056836,0.45368278,0.39463946,0.76578987,0.33405098,0.5062946,0.54502124,0.56083184,0.41817012,0.5341554,13
TRAIN_08142,0.018,0.24614164,0.5220746,0.51211536,0.39239186,0.7793441,0.65000415,0.48850173,0.5734547,0.47023427,18.22,0.51559544,0.5434984,0.37506208,0.5956894,0.44482213,0.47024423,0.36359793,46.785,0.58808243,0.5524389,0.7018205,0.5773688,0.41398668,0.39097628,0.55847466,0.511696,0.2379126,0.53608036,0.5574167,0.4880789,0.52886724,0.63135034,0.48332286,0.4346962,0.6166131,22.655,0.3889243,0.5071062,44.827,0.78398395,0.241,0.26027822,0.44704226,0.77931756,0.7451972,0.38817206,0.48083955,0.53986585,0.5999109,0.32749042,0.5915963,4
TRAIN_08143,0.023,0.24874406,0.5154465,0.54199487,0.36636817,0.5991924,0.645895,0.45513272,0.5748175,0.58407664,18.341,0.5277471,0.54072195,0.36059332,0.5534131,0.4564838,0.5840846,0.37059197,43.196,0.5979936,0.5716895,0.7193973,0.5893421,0.4853784,0.36478868,0.54371345,0.49387535,0.25477022,0.5079657,0.53972566,0.49849924,0.63272166,0.6286807,0.50515056,0.47168732,0.6083131,21.623,0.37735707,0.5211835,40.823,0.77991194,0.259,0.25641772,0.4245403,0.59919775,0.7548326,0.37468016,0.49528828,0.5043984,0.6068427,0.31083578,0.6026808,15
TRAIN_08144,0.022,0.24400009,0.512303,0.52919775,0.3799036,0.68060505,0.6488879,0.48691463,0.5642436,0.4879883,18.33,0.53552604,0.5462643,0.36889526,0.62555563,0.4574939,0.48795715,0.37662843,46.595,0.5944339,0.57283133,0.7126231,0.6184961,0.43679225,0.37797686,0.5510826,0.45541507,0.23775354,0.5391565,0.5555578,0.50052774,0.5138184,0.64573574,0.6521811,0.4227052,0.6166555,22.076,0.37379035,0.51113844,42.308,0.7828642,0.242,0.26085776,0.4384204,0.6806304,0.75380176,0.37629986,0.56337756,0.521042,0.59173495,0.32057124,0.57696676,11
TRAIN_08145,0.017,0.24379846,0.55506986,0.5203178,0.379354,0.5746359,0.65873915,0.50031525,0.5797448,0.49098122,17.977,0.5618925,0.5458005,0.3669027,0.5952977,0.46322304,0.4910093,0.38403052,48.231,0.58925796,0.54135627,0.7059944,0.5668971,0.4165072,0.3783344,0.56304014,0.48698103,0.24508874,0.548739,0.5584558,0.49982482,0.6257042,0.64718974,0.5096552,0.44246766,0.6210328,22.347,0.3710882,0.5068744,40.992,0.7738809,0.249,0.26074126,0.42464015,0.57461965,0.7489245,0.37122452,0.4389119,0.5318485,0.58576083,0.31751817,0.55879015,15
TRAIN_08146,0.016,0.24804872,0.5445215,0.5247376,0.3710989,0.5905355,0.65067613,0.4960103,0.58699995,0.624271,18.029,0.54683876,0.555109,0.38889784,0.55422956,0.46787816,0.62430114,0.38834313,46.634,0.5999382,0.5457599,0.7183702,0.57873917,0.39852235,0.3704068,0.5711077,0.4936473,0.24433823,0.4817973,0.56287885,0.5257696,0.47983462,0.6421706,0.5266139,0.48573807,0.6107728,22.214,0.35975674,0.5293002,41.334,0.7876418,0.248,0.25978902,0.45957926,0.5905266,0.7428494,0.36278674,0.4219656,0.5316301,0.57981443,0.31065676,0.55994403,10
TRAIN_08147,0.016,0.275761,0.4919975,0.20174041,0.86071664,0.6601362,0.53116375,0.44931668,0.285546,0.34026167,19.034,0.13085651,0.7900096,0.58729696,0.4478884,0.27070838,0.3402962,0.23420933,33.854,0.27544707,0.19943728,0.30854008,0.39573926,0.5091423,0.85484684,0.7341754,0.7230875,0.03568918,0.283098,0.7401482,0.24392273,0.43110684,0.50995046,0.44937232,0.21926722,0.6720728,30.485,0.5525174,0.18192324,43.983,0.6489111,0.029,0.3163839,0.59926903,0.6601548,0.64785814,0.5806849,0.38526592,0.7676582,0.5398511,0.6802528,0.33716786,12
TRAIN_08148,0.013,0.25997058,0.58018553,0.53000385,0.35194004,0.5396938,0.02134435,0.25085786,0.67870843,0.4052657,16.49,0.5248242,0.68480724,0.41633943,0.56495935,0.919991,0.40530455,0.91248304,22.112,0.67133504,0.5774832,0.7865915,0.5341456,0.43179667,0.3496838,0.5418069,0.5470701,0.2927563,0.3503878,0.5332302,0.48234692,0.14699703,0.01582834,0.48272663,0.46922782,0.62786365,20.91,0.41140503,0.5335771,41.34,0.9016092,0.297,0.28591073,0.5557152,0.5396952,0.7381526,0.41486612,0.47622776,0.50751257,0.60889363,0.30431575,0.5568297,2
TRAIN_08149,0.01,0.25216293,0.5048818,0.52193177,0.37802708,0.48180777,0.649954,0.49735224,0.5700083,0.40933895,18.418,0.5216581,0.54817355,0.36383897,0.5497379,0.44924527,0.40931296,0.36886927,48.024,0.6013945,0.5749366,0.70839554,0.59498376,0.46707,0.37649348,0.55982435,0.51691085,0.23315726,0.5494782,0.56237435,0.5131337,0.5580123,0.63786346,0.5093571,0.43829098,0.6141551,22.345,0.37783787,0.50739825,41.364,0.7803182,0.237,0.25648916,0.45482618,0.48178685,0.75438195,0.38385302,0.5197191,0.5293017,0.5998352,0.3156152,0.5670189,14
TRAIN_08150,0.023,0.24980903,0.5527269,0.51726276,0.37252164,0.6680999,0.70788443,0.5773408,0.55682087,0.39489025,17.921,0.5381863,0.52069247,0.23527719,0.5370253,0.4253672,0.39490017,0.33755654,59.385,0.60513866,0.5966602,0.71902776,0.5578571,0.41993132,0.37150773,0.5489596,0.4743519,0.7545445,0.6726276,0.5446567,0.5262895,0.502336,0.69469357,0.5015733,0.43441433,0.5703084,22.041,0.37829408,0.5107287,40.975,0.77948576,0.767,0.25446737,0.41437334,0.6680728,0.75272304,0.38008022,0.53238505,0.51659167,0.5935083,0.3130066,0.5918594,1
TRAIN_08151,0.018,0.24836992,0.5928134,0.5487031,0.34631917,0.65491664,0.66556543,0.504455,0.58922035,0.5418293,20.403,0.5571368,0.5102433,0.36855185,0.5684753,0.4728215,0.5418417,0.39260527,49.324,0.625429,0.5805676,0.7348765,0.54865503,0.42428598,0.3447802,0.5513197,0.52006024,0.26208436,0.56456256,0.5429444,0.5271187,0.5156153,0.65021217,0.5228048,0.47579485,0.6152055,21.053,0.3539805,0.5432084,41.09,0.7837352,0.266,0.25085282,0.4298829,0.6548657,0.7502212,0.36766985,0.47930592,0.495112,0.57499355,0.29608798,0.57409346,5
TRAIN_08152,0.026,0.24949494,0.5141368,0.509943,0.37484372,0.65793604,0.7088115,0.5272925,0.5665124,0.36216378,18.229,0.50914043,0.5681805,0.2308042,0.5003652,0.41893658,0.36219016,0.3302042,52.865,0.60106766,0.559089,0.71419203,0.6461214,0.5615377,0.37335452,0.54751074,0.5274443,0.720287,0.62759817,0.5459482,0.525171,0.5500019,0.67764723,0.51180816,0.41926238,0.57388884,22.011,0.38984984,0.5056106,40.794,0.7708554,0.733,0.26179758,0.38320556,0.65794706,0.7557241,0.38635567,0.44126162,0.5135737,0.6267802,0.31488952,0.56389856,1
TRAIN_08153,0.012,0.2466168,0.515123,0.5139005,0.3898462,0.56518763,0.66372436,0.52540904,0.5753958,0.4789728,18.393,0.53019816,0.5620942,0.37614182,0.4761434,0.45346275,0.47896397,0.3753365,51.336,0.5779003,0.5802196,0.7032332,0.56117934,0.45203167,0.3883543,0.55951035,0.48393264,0.25684965,0.5715321,0.5564054,0.49600768,0.48678172,0.6453428,0.6428737,0.4356491,0.61298305,22.417,0.38383296,0.5109272,40.0,0.7819859,0.261,0.26217347,0.43726036,0.56519306,0.7463189,0.37800363,0.4868069,0.5338115,0.5904778,0.32764605,0.5590721,11
TRAIN_08154,0.013,0.2723738,0.43592793,0.30223903,0.6614579,0.5606578,0.57794744,0.67028713,0.3368482,0.45388612,19.002,0.3489602,0.8514747,0.35942563,0.4980928,0.34126827,0.45387828,0.27765852,66.822,0.34878814,0.380715,0.51341957,0.5135012,0.5545215,0.6600916,0.6631364,0.6685142,0.068304606,0.6293238,0.6761931,0.32989535,0.44325897,0.5555793,0.429267,0.2441385,0.61095935,30.698,0.49794993,0.28236622,42.952,0.73880196,0.069,0.32168534,0.44477803,0.5606537,0.68156123,0.50953376,0.44837645,0.6929585,0.7668369,0.52668655,0.5067216,12
TRAIN_08155,0.018,0.24193391,0.56004524,0.5202831,0.3725,0.6397584,0.6514823,0.48525742,0.57977533,0.50164413,17.856,0.51609606,0.5605122,0.36232248,0.5496751,0.4505417,0.5016661,0.36833215,46.441,0.6019742,0.561021,0.7162646,0.57974386,0.5789494,0.3711287,0.5506918,0.4646125,0.24340054,0.54003555,0.55300605,0.51633847,0.5344506,0.6450181,0.48504522,0.43255043,0.61569685,21.907,0.37848544,0.5248092,40.974,0.77860403,0.247,0.2630457,0.4493457,0.63973224,0.75118816,0.37083742,0.5794338,0.5173467,0.5971611,0.31502366,0.6012774,15
TRAIN_08156,0.021,0.24810436,0.47124195,0.5403826,0.37441567,0.67062896,0.6434809,0.46551523,0.5813304,0.5103879,18.684,0.5019537,0.5415746,0.36999723,0.53784734,0.4503816,0.5103716,0.36737326,44.383,0.60210454,0.5385201,0.7164242,0.59289193,0.48356813,0.37305325,0.5594018,0.48055932,0.23072928,0.5208126,0.55059147,0.50421274,0.5707238,0.63752407,0.48189858,0.44471952,0.6145867,22.076,0.38100442,0.51613116,40.866,0.784643,0.234,0.25594565,0.4160088,0.67063296,0.7485623,0.3870689,0.44817105,0.52305114,0.59199953,0.31441927,0.59984076,9
TRAIN_08157,0.019,0.25121585,0.545437,0.52967733,0.37128538,0.6877408,0.6347969,0.46365085,0.5666485,0.47380477,18.037,0.5257488,0.5471227,0.36127266,0.54856586,0.44645387,0.47380573,0.364812,43.865,0.59803385,0.5411751,0.7093149,0.5974116,0.4085451,0.37042052,0.55852896,0.5352316,0.24249484,0.51535636,0.5591348,0.4722681,0.6332711,0.63513476,0.49663806,0.43841332,0.611702,22.209,0.37353456,0.5048212,40.98,0.7729453,0.246,0.26001346,0.44981518,0.6877389,0.75024635,0.37307426,0.40705678,0.52636987,0.6017984,0.31015834,0.5391568,9
